,image,Text,confidenceOCR
5105,images/Cropped Image5108.jpg,ZHEN   HuA,0.4251413847004489
5106,images/Cropped Image5106.jpg,HONROV,0.7182487558161662
5107,images/Cropped Image5105.jpg,thd agaad,0.04309623147186955
5108,images/Cropped Image5109.jpg,MhESIE,0.1384735313618998
5109,images/Cropped Image5112.jpg,M $ c,0.5302264804169045
5110,images/Cropped Image5111.jpg,Etne,0.001972334226593375
5111,images/Cropped Image5110.jpg,CM 'A,0.8571204967255456
5112,images/Cropped Image5115.jpg,C G M,0.7277280662824334
5113,images/Cropped Image5114.jpg,C M 'A,0.5142379232467281
5114,images/Cropped Image5113.jpg,C G M,0.6255389652835135
5115,images/Cropped Image5116.jpg,IERSK,0.5132171199540251
5116,images/Cropped Image5118.jpg,MAERSK,0.9938922796798443
5117,images/Cropped Image5117.jpg,Rersi,0.1219061929498654
5118,images/Cropped Image5119.jpg,Quat,0.014402782544493675
5119,images/Cropped Image5120.jpg,OSK,0.1118490507486724
5120,images/Cropped Image5121.jpg,AERSK,0.9850588696006733
5121,images/Cropped Image5123.jpg,MAERSK,0.998472664989038
5122,images/Cropped Image5122.jpg,Mrersk,0.21794686266744687
5123,images/Cropped Image5126.jpg,WuA,0.28538707412727654
5124,images/Cropped Image5125.jpg,Rsk,0.31604955169300303
5125,images/Cropped Image5124.jpg,TuG,0.36255478792293
5126,images/Cropped Image5127.jpg,RITA,0.8976640697191298
5127,images/Cropped Image5128.jpg,VB Co,0.26932344434069766
5128,images/Cropped Image5129.jpg,Cobalgos,0.09695087594701673
5129,images/Cropped Image5130.jpg,CECALLOS,0.5116783212563799
5130,images/Cropped Image5131.jpg,Cima,0.1619093120098114
5131,images/Cropped Image5133.jpg,Vb CEBALLOS,0.5218374163974716
5132,images/Cropped Image5132.jpg,IMo 8813148,0.04266817045390405
5133,images/Cropped Image5135.jpg,CECALLOE,0.4779872447644463
5134,images/Cropped Image5134.jpg,Crmcimal,0.011001578941927955
5135,images/Cropped Image5136.jpg,VB,0.9360441539929938
5136,images/Cropped Image5137.jpg,C88A4sos,0.07436642022494187
5137,images/Cropped Image5138.jpg,Kna,0.00314960889017654
5138,images/Cropped Image5139.jpg,HAMBURG-SUd,0.5819402992057839
5139,images/Cropped Image5140.jpg,HAMBURG-SUD,0.6740628033119477
5140,images/Cropped Image5141.jpg,HFtnl,0.0007874226218897856
5141,images/Cropped Image5142.jpg,HSL RARATY,0.9546125999078151
5142,images/Cropped Image5143.jpg,MOmROVIA,0.33475780083533047
5143,images/Cropped Image5145.jpg,HSL RARATY,0.6675888722042667
5144,images/Cropped Image5146.jpg,Momrovia,0.3388142663075845
5145,images/Cropped Image5144.jpg,UAnaee,0.06056245300026206
5146,images/Cropped Image5147.jpg,UAeRSI,0.08160736666524955
5147,images/Cropped Image5148.jpg,Jerao,0.007560584851546541
5148,images/Cropped Image5150.jpg,M 0 . L,0.38731824504881324
5149,images/Cropped Image5149.jpg,"DUAcRb""",0.04709150771901462
5150,images/Cropped Image5151.jpg,VaeRSk,0.2791319700649643
5151,images/Cropped Image5152.jpg,"M 0 , L",0.48214948626298887
5152,images/Cropped Image5154.jpg,So,0.21554368590972187
5153,images/Cropped Image5153.jpg,V DUE,0.5610552320320934
5154,images/Cropped Image5155.jpg,V DUE,0.973945495540272
5155,images/Cropped Image5156.jpg,Shok,0.04465760290622711
5156,images/Cropped Image5159.jpg,V DUE,0.6089587155353104
5157,images/Cropped Image5157.jpg,HERMTIS,0.10130529688306149
5158,images/Cropped Image5158.jpg,MAERSK LINE,0.953043231084984
5159,images/Cropped Image5160.jpg,Tepi,0.3570222854614258
5160,images/Cropped Image5161.jpg,MAERSK LINE,0.6392060183035754
5161,images/Cropped Image5162.jpg,Vos Star,0.4016750206030823
5162,images/Cropped Image5163.jpg,Vos StaR,0.3502233146440498
5163,images/Cropped Image5166.jpg,Nel,0.7564742208276072
5164,images/Cropped Image5164.jpg,P,0.9455944682052895
5165,images/Cropped Image5165.jpg,38s7,0.004727293271571398
5166,images/Cropped Image5167.jpg,Vos StaR,0.4386348764104092
5167,images/Cropped Image5168.jpg,BYLGIA,0.9614762601349494
5168,images/Cropped Image5169.jpg,TeT,0.06821947740982079
5169,images/Cropped Image5170.jpg,IeoE,0.0413285456597805
5170,images/Cropped Image5171.jpg,STTERDA M,0.30494284884721906
5171,images/Cropped Image5172.jpg,Jisman,0.7491428767655498
5172,images/Cropped Image5173.jpg,SEVEN CRUZEIRO,0.7749748305592088
5173,images/Cropped Image5174.jpg,sutzca7,0.18920226285757638
5174,images/Cropped Image5175.jpg,ismant,0.3088795385937954
5175,images/Cropped Image5176.jpg,SEVEN CRUZEIRO,0.9931357283034334
5176,images/Cropped Image5177.jpg,subzea],0.3256884784458919
5177,images/Cropped Image5178.jpg,SEVEN CRUZEIRO,0.9981234724270412
5178,images/Cropped Image5180.jpg,~subzea],0.14528127193532636
5179,images/Cropped Image5179.jpg,STENA IMPERIAL,0.6950576608240833
5180,images/Cropped Image5181.jpg,IMQ,0.7854728883459895
5181,images/Cropped Image5182.jpg,MXX,0.26448320163506117
5182,images/Cropped Image5183.jpg,Stena Sinarmas,0.9730308783635345
5183,images/Cropped Image5184.jpg,EveRBRCHT,0.28251089154097364
5184,images/Cropped Image5185.jpg,Hncninase,0.004639918015063833
5185,images/Cropped Image5186.jpg,KEST,0.1050206869840622
5186,images/Cropped Image5187.jpg,SILVER,0.21261622813475872
5187,images/Cropped Image5188.jpg,(0c26ic2zo,0.027951883958677082
5188,images/Cropped Image5189.jpg,IEST,0.21537764370441437
5189,images/Cropped Image5190.jpg,SILVER,0.6355399390876009
5190,images/Cropped Image5191.jpg,(Uc2biczzo,0.03615739296591642
5191,images/Cropped Image5192.jpg,IEST,0.1675073504447937
5192,images/Cropped Image5193.jpg,SILVER,0.5919614987967206
5193,images/Cropped Image5194.jpg,Nordic MacLN,0.28657565644835975
5194,images/Cropped Image5195.jpg,Nordic,0.9872219827295122
5195,images/Cropped Image5196.jpg,Jaci,0.1435822695493698
5196,images/Cropped Image5197.jpg,COSco HARMONY,0.4921899068864373
5197,images/Cropped Image5199.jpg,0,0.948267176693097
5198,images/Cropped Image5198.jpg,HARMONY,0.87918601458989
5199,images/Cropped Image5202.jpg,HFSK INBS,0.14628109720407745
5200,images/Cropped Image5200.jpg,EL CABALLERO,0.39724107517593527
5201,images/Cropped Image5201.jpg,uilthG,0.00964563124532681
5202,images/Cropped Image5204.jpg,PiLot,0.46880351034603657
5203,images/Cropped Image5203.jpg,ALGECIRAS,0.9904031810401129
5204,images/Cropped Image5205.jpg,P,0.978953699167505
5205,images/Cropped Image5206.jpg,"M , S , C",0.2139622790038931
5206,images/Cropped Image5207.jpg,"M , S . C",0.22280981279454468
5207,images/Cropped Image5208.jpg,LNGPOWERED,0.9048742175610286
5208,images/Cropped Image5209.jpg,LNgpoxcrcd,0.09153501666032933
5209,images/Cropped Image5210.jpg,C M A C G M,0.6233673551104417
5210,images/Cropped Image5211.jpg,Aen,0.0027765527195294
5211,images/Cropped Image5213.jpg,LNGPOWERED,0.9893610434692071
5212,images/Cropped Image5212.jpg,C MA C G M,0.5990276795641463
5213,images/Cropped Image5214.jpg,LNGPOMIERED,0.14304746054455503
5214,images/Cropped Image5215.jpg,LNGPOWERED,0.9745869081804579
5215,images/Cropped Image5216.jpg,UeanTat,0.0007227865830033192
5216,images/Cropped Image5217.jpg,C M,0.9825461506843567
5217,images/Cropped Image5218.jpg,LIEBHERR,0.8688941491889135
5218,images/Cropped Image5221.jpg,ALAHA,0.027655041344607945
5219,images/Cropped Image5220.jpg,MAdES,0.010349120296337241
5220,images/Cropped Image5219.jpg,Haoo,0.2870945632457733
5221,images/Cropped Image5222.jpg,P | L,0.8818662342887243
5222,images/Cropped Image5223.jpg,Auh,0.18531286967088556
5223,images/Cropped Image5224.jpg,AE,0.0014241749377292196
5224,images/Cropped Image5225.jpg,AKHISAR,0.7635862452609784
5225,images/Cropped Image5226.jpg,"BaY Raktar,NET",0.15032832922014921
5226,images/Cropped Image5227.jpg,AKHISAR,0.4740660648652654
5227,images/Cropped Image5229.jpg,Yal-2-5-16,0.42210139267523294
5228,images/Cropped Image5228.jpg,5al-2-5-16,0.5674898996525306
5229,images/Cropped Image5230.jpg,067,0.3226682012269197
5230,images/Cropped Image5231.jpg,SPECTRUM,0.5750346916407764
5231,images/Cropped Image5232.jpg,IN 9338412,0.10090020479936201
5232,images/Cropped Image5234.jpg,BUNKERSESENTA,0.6101685062485378
5233,images/Cropped Image5236.jpg,UNKER,0.9043333477048296
5234,images/Cropped Image5237.jpg,SESENTA,0.98443507935786
5235,images/Cropped Image5233.jpg,UNKERSESENTA,0.9767816106423115
5236,images/Cropped Image5235.jpg,Kentula Mn,0.006118520376938322
5237,images/Cropped Image5238.jpg,Iatuli Ml,0.006357923256210967
5238,images/Cropped Image5239.jpg,Tatort Kui],0.003644425970834436
5239,images/Cropped Image5240.jpg,Harbour,0.682523591425486
5240,images/Cropped Image5241.jpg,Teru NALS,0.2199124683164131
5241,images/Cropped Image5242.jpg,AN,0.009358882435469467
5242,images/Cropped Image5243.jpg,TerMinals,0.7194836699943243
5243,images/Cropped Image5244.jpg,MaeRsK,0.2719434041469678
5244,images/Cropped Image5245.jpg,Vafnsi,0.025517810637423418
5245,images/Cropped Image5246.jpg,MaeREK,0.4112519695874861
5246,images/Cropped Image5247.jpg,Maeask,0.8294040730345227
5247,images/Cropped Image5248.jpg,Jcje,0.004921482410281897
5248,images/Cropped Image5250.jpg,Maersk,0.5643884574961807
5249,images/Cropped Image5249.jpg,Maersk,0.4190107523246627
5250,images/Cropped Image5251.jpg,MAERSK,0.3079203479544581
5251,images/Cropped Image5252.jpg,Haeeal,0.0031694824655337716
5252,images/Cropped Image5253.jpg,Lrut,0.03825436159968376
5253,images/Cropped Image5254.jpg,Ichli,0.009548299133313001
5254,images/Cropped Image5255.jpg,MAERsSK LINE,0.3515607939333619
5255,images/Cropped Image5256.jpg,LM-eRSK,0.15491682927279157
5256,images/Cropped Image5257.jpg,Wai,0.16836165841114817
5257,images/Cropped Image5258.jpg,Maersk,0.2913566470408757
5258,images/Cropped Image5259.jpg,Maerak',0.1757977929795318
5259,images/Cropped Image5260.jpg,MAERSK,0.31525909717252576
5260,images/Cropped Image5261.jpg,Haerst #ruy,0.015662345325038365
5261,images/Cropped Image5262.jpg,Ff,0.06480871051542221
5262,images/Cropped Image5263.jpg,MAERsK LINE,0.587833604730719
5263,images/Cropped Image5264.jpg,Maersk,0.7243509969248635
5264,images/Cropped Image5265.jpg,Vefazi,0.032060650253415215
5265,images/Cropped Image5266.jpg,MaersK ,0.3988311232540825
5266,images/Cropped Image5267.jpg,MaeASK,0.15824207664842668
5267,images/Cropped Image5268.jpg,Waenay,0.01813285885784495
5268,images/Cropped Image5270.jpg,MaeRsK,0.39187944678121384
5269,images/Cropped Image5269.jpg,Maerek,0.3304923950853581
5270,images/Cropped Image5271.jpg,MAEREE,0.4541210081391158
5271,images/Cropped Image5272.jpg,Maece ,0.0030138518216238676
5272,images/Cropped Image5273.jpg,MAERSK LINE,0.9723105916059732
5273,images/Cropped Image5274.jpg,ApM,0.13781745727145123
5274,images/Cropped Image5275.jpg,TERMINALS,0.618481693328927
5275,images/Cropped Image5276.jpg,Maersk,0.6615076892749657
5276,images/Cropped Image5277.jpg,MaerEK,0.36368912619755545
5277,images/Cropped Image5278.jpg,MaeaSK,0.16995479721033094
5278,images/Cropped Image5279.jpg,WKFRC,0.017843181788238176
5279,images/Cropped Image5280.jpg,MAERSK,0.18094420295304967
5280,images/Cropped Image5281.jpg,Macii,0.004108745076605592
5281,images/Cropped Image5282.jpg,Maersk,0.5603047432857748
5282,images/Cropped Image5283.jpg,Ulecd  Arut,0.001131106219500287
5283,images/Cropped Image5284.jpg,19 hlli,0.006241898571798213
5284,images/Cropped Image5285.jpg,MAERSK LINE,0.94959911209587
5285,images/Cropped Image5286.jpg,FLANA,0.06858593935691452
5286,images/Cropped Image5288.jpg,FLANA,0.16531284177605546
5287,images/Cropped Image5287.jpg,No Shok,0.22230050551143335
5288,images/Cropped Image5289.jpg,ELMA,0.9960631728172302
5289,images/Cropped Image5290.jpg,Shok|,0.28725414837248187
5290,images/Cropped Image5291.jpg,ELMA,0.9986421465873718
5291,images/Cropped Image5293.jpg,ELMA,0.9966922998428345
5292,images/Cropped Image5292.jpg,BALEARIA,0.9999632055208598
5293,images/Cropped Image5294.jpg,Tu,0.21697321152522941
5294,images/Cropped Image5295.jpg,9mf,0.07866414933301838
5295,images/Cropped Image5296.jpg,Dmallto,0.1691279051197426
5296,images/Cropped Image5297.jpg,Luorng,0.003838807777076874
5297,images/Cropped Image5298.jpg,Petroport,0.6060294027795847
5298,images/Cropped Image5299.jpg,SFECTRUM,0.7196170121524614
5299,images/Cropped Image5300.jpg,Iu,0.16077429376079175
5300,images/Cropped Image5301.jpg,Hne,0.002903580372810787
5301,images/Cropped Image5302.jpg,SFECIRUM,0.61300308019915
5302,images/Cropped Image5303.jpg,Jr,0.009258155190585902
5303,images/Cropped Image5304.jpg,Henat,0.0015058234916662157
5304,images/Cropped Image5306.jpg,Ce77Z,0.01193017916589454
5305,images/Cropped Image5305.jpg,No syokin?,0.13025691057855845
5306,images/Cropped Image5307.jpg,No.suokind,0.1976965131324422
5307,images/Cropped Image5308.jpg,TeRRY,0.44892642871952304
5308,images/Cropped Image5309.jpg,TERPY,0.14679747840630253
5309,images/Cropped Image5310.jpg,hayor,0.29117914209450624
5310,images/Cropped Image5311.jpg,PunTA,0.454923232963009
5311,images/Cropped Image5312.jpg,MaerSK,0.204799890840096
5312,images/Cropped Image5313.jpg,Cgn Fnot,0.011920495426716702
5313,images/Cropped Image5314.jpg,NMACRS,0.19716456813166128
5314,images/Cropped Image5315.jpg,tu cch Fiou,0.005355725803818634
5315,images/Cropped Image5316.jpg,mat,0.030226837089301836
5316,images/Cropped Image5317.jpg,MaersK,0.4731255899156536
5317,images/Cropped Image5318.jpg,u Cgh rros,0.0038337985490817495
5318,images/Cropped Image5319.jpg,"C,M A",0.4853328738690085
5319,images/Cropped Image5320.jpg,Maers,0.08435178647481753
5320,images/Cropped Image5321.jpg,GDiru,0.030458491321704428
5321,images/Cropped Image5322.jpg,"C,M A",0.5247058446523875
5322,images/Cropped Image5323.jpg,FRS,0.9997987569060456
5323,images/Cropped Image5324.jpg,l,0.17467418463202566
5324,images/Cropped Image5325.jpg,Matrg,0.15790437881373082
5325,images/Cropped Image5326.jpg,MAERSK LINE,0.7649796765645138
5326,images/Cropped Image5327.jpg,HAEHE,0.05727910320174816
5327,images/Cropped Image5328.jpg,PALChA Reefer,0.06700128384950824
5328,images/Cropped Image5329.jpg,pll,0.038646011446657816
5329,images/Cropped Image5330.jpg,Cearten,0.006096576884433934
5330,images/Cropped Image5331.jpg,Eacon,0.007640856723685903
5331,images/Cropped Image5332.jpg,Olyhai Artents,0.09316595490974233
5332,images/Cropped Image5333.jpg,Ena Gol,0.00901216662594052
5333,images/Cropped Image5334.jpg,Onta,0.012327318079769611
5334,images/Cropped Image5335.jpg,Ciacnt,0.0013162799325583138
5335,images/Cropped Image5336.jpg,Clnn,0.012973683886229992
5336,images/Cropped Image5337.jpg,Artexc,0.23672728709611826
5337,images/Cropped Image5339.jpg,SPanurkd,0.04534202313449796
5338,images/Cropped Image5338.jpg,Encutnatea,0.004800035375648877
5339,images/Cropped Image5340.jpg,SAORKC encutnatie,0.0013208377717731717
5340,images/Cropped Image5341.jpg,Fdtn,0.0031567122787237167
5341,images/Cropped Image5342.jpg,ET,0.2469842734876093
5342,images/Cropped Image5343.jpg,dynamodrach,0.20904902076982462
5343,images/Cropped Image5344.jpg,Lustchoau,0.005176222957200629
5344,images/Cropped Image5345.jpg,aonn,0.0038347819354385138
5345,images/Cropped Image5346.jpg,Anelunnt,0.0006208575725139737
5346,images/Cropped Image5348.jpg,~dyhamoorachT,0.26335150447695765
5347,images/Cropped Image5347.jpg,IusILhoa,0.007025551522729715
5348,images/Cropped Image5349.jpg,~dyhamooracHT,0.14532368150308106
5349,images/Cropped Image5350.jpg,IusTLadAV,0.009513723066014673
5350,images/Cropped Image5351.jpg,SERTOSA,0.6593032810945453
5351,images/Cropped Image5352.jpg,VEINTISIETE,0.9206580644208509
5352,images/Cropped Image5353.jpg,SERTOSA,0.9823420901013954
5353,images/Cropped Image5354.jpg,VeiNTiSiETE,0.10879521455487293
5354,images/Cropped Image5355.jpg,SERTOSA,0.9926237264648545
5355,images/Cropped Image5356.jpg,VEINTISIETE,0.962447886917236
5356,images/Cropped Image5358.jpg,SERTOSA,0.9977106696570328
5357,images/Cropped Image5357.jpg,VEINTISIETE,0.6143797278491895
5358,images/Cropped Image5359.jpg,MAERSK,0.999605585241071
5359,images/Cropped Image5361.jpg,FutS,0.14740964770317078
5360,images/Cropped Image5360.jpg,9,0.9999997615814351
5361,images/Cropped Image5362.jpg,Harbour,0.9996967523757846
5362,images/Cropped Image5364.jpg,ER,0.987733312464555
5363,images/Cropped Image5363.jpg,P | L 0,0.583256104156573
5364,images/Cropped Image5366.jpg,T,0.9252569913037725
5365,images/Cropped Image5365.jpg,1,0.299291287586815
5366,images/Cropped Image5367.jpg,siroco,0.4271729263308054
5367,images/Cropped Image5368.jpg,'sirdco,0.15403852898554532
5368,images/Cropped Image5369.jpg,HAWK HUNTER,0.5301938445349892
5369,images/Cropped Image5370.jpg,Maersk ,0.4813212868642673
5370,images/Cropped Image5371.jpg,Dvrtesc,0.0468002510880191
5371,images/Cropped Image5372.jpg,Vaa,0.06059288817920396
5372,images/Cropped Image5374.jpg,HAWK HUNTER,0.5125876945838961
5373,images/Cropped Image5373.jpg,Maeask,0.21585857745810813
5374,images/Cropped Image5375.jpg,J,0.014948184548422339
5375,images/Cropped Image5376.jpg,Durres',0.04366828141299454
5376,images/Cropped Image5377.jpg,Trasmediterranea_,0.9419813282152533
5377,images/Cropped Image5378.jpg,M(,0.5212717365226307
5378,images/Cropped Image5379.jpg,WaE (,0.0023128673456580292
5379,images/Cropped Image5380.jpg,Mh(,0.05130800748949148
5380,images/Cropped Image5381.jpg,WAE (,0.03219133406963176
5381,images/Cropped Image5382.jpg,Vn(,0.044575632081316964
5382,images/Cropped Image5383.jpg,WE (,0.07651342451572418
5383,images/Cropped Image5384.jpg,Duea,0.1078198105096817
5384,images/Cropped Image5385.jpg,DAy,0.008413002955090003
5385,images/Cropped Image5387.jpg,Du,0.16504395715318518
5386,images/Cropped Image5386.jpg,VR,0.03338741682953001
5387,images/Cropped Image5388.jpg,VB{,0.10159110879888668
5388,images/Cropped Image5389.jpg,BAY,0.5405866229121906
5389,images/Cropped Image5390.jpg,"a,R has",0.2835013759607
5390,images/Cropped Image5392.jpg,JNeRSI,0.0017945152857826168
5391,images/Cropped Image5391.jpg,MAERSK,0.8612152856219375
5392,images/Cropped Image5393.jpg,MaeRSK,0.5081250516842135
5393,images/Cropped Image5394.jpg,MAERSK,0.6865370501736944
5394,images/Cropped Image5395.jpg,WngpsR,0.026846929795977876
5395,images/Cropped Image5397.jpg,MAERSK,0.6165970402319764
5396,images/Cropped Image5396.jpg,HAERSk,0.3241050577152596
5397,images/Cropped Image5399.jpg,Uaerar ARUN,0.03280039677825827
5398,images/Cropped Image5398.jpg,MAERSK LINE,0.9983905995004616
5399,images/Cropped Image5401.jpg,rak,0.0203384057680739
5400,images/Cropped Image5400.jpg,LnepSk,0.036356066577612714
5401,images/Cropped Image5402.jpg,ERSK,0.8751260638237
5402,images/Cropped Image5404.jpg,WdeACK,0.022458618976950888
5403,images/Cropped Image5403.jpg,MAERSK,0.6604988876421994
5404,images/Cropped Image5405.jpg,0 urea,0.017906655835333508
5405,images/Cropped Image5406.jpg,McePCK,0.06073929230825974
5406,images/Cropped Image5408.jpg,NAERSK,0.29409310618156254
5407,images/Cropped Image5407.jpg,MAERSK,0.3915611267582336
5408,images/Cropped Image5409.jpg,ADERSk,0.04265719976337855
5409,images/Cropped Image5410.jpg,Uaererc,0.07117741643712813
5410,images/Cropped Image5411.jpg,MAERSK LINE,0.9261786943633346
5411,images/Cropped Image5413.jpg,LoepSk,0.05696533242875074
5412,images/Cropped Image5412.jpg,AeREI,0.014851361390763138
5413,images/Cropped Image5414.jpg,WdeACK,0.022665047746662084
5414,images/Cropped Image5415.jpg,MAERSK,0.9714493539883393
5415,images/Cropped Image5416.jpg,FRSI,0.04619927704334259
5416,images/Cropped Image5417.jpg,NA Dee,0.006034780522767407
5417,images/Cropped Image5418.jpg,MEPCK,0.09767438915106585
5418,images/Cropped Image5419.jpg,MaERSK,0.19416801750114557
5419,images/Cropped Image5420.jpg,MAERSk,0.41691075769995084
5420,images/Cropped Image5421.jpg,WoERSk,0.027695705725887088
5421,images/Cropped Image5422.jpg,4irei,0.08168477006174596
5422,images/Cropped Image5423.jpg,MAERSK LINE,0.9969341328650589
5423,images/Cropped Image5424.jpg,PetenenStena=a,1.0090013810186924e-06
5424,images/Cropped Image5425.jpg,LNGPOWERED,0.968593576749008
5425,images/Cropped Image5426.jpg,LNGPOWERED,0.6691222093118385
5426,images/Cropped Image5427.jpg,WgfOlERSO,0.021184627245525018
5427,images/Cropped Image5428.jpg,"C MA, C G M",0.5183621794291897
5428,images/Cropped Image5431.jpg,MUVI,0.018663454800844193
5429,images/Cropped Image5430.jpg,T,0.21877429470720244
5430,images/Cropped Image5429.jpg,Jcecute,0.013110423568371318
5431,images/Cropped Image5433.jpg,Trasmediterranea,0.9962351081625392
5432,images/Cropped Image5432.jpg,HAMBURG SUD,0.9418947939235752
5433,images/Cropped Image5434.jpg,HAMBURG SuD,0.51745980895717
5434,images/Cropped Image5435.jpg,Nd6ebury WARV SELEMA,0.10830552268460995
5435,images/Cropped Image5436.jpg,P1DSETY iUAE,0.0014048826449154018
5436,images/Cropped Image5437.jpg,AconcaGUA Bay,0.3047919404527685
5437,images/Cropped Image5438.jpg,Sedlale,0.19676375953521638
5438,images/Cropped Image5439.jpg,MADRs,0.31184109227630114
5439,images/Cropped Image5441.jpg,VAfpe,0.0868773362675062
5440,images/Cropped Image5440.jpg,LEREC,0.02069677392094383
5441,images/Cropped Image5443.jpg,NVted Maersk,0.1301260093248437
5442,images/Cropped Image5442.jpg,LERE,0.43087610602378845
5443,images/Cropped Image5444.jpg,MAERSK,0.9214415169562743
5444,images/Cropped Image5445.jpg,APM,0.5429665257185656
5445,images/Cropped Image5447.jpg,APM,0.9790298588080522
5446,images/Cropped Image5446.jpg,MADRs<,0.31905953634515594
5447,images/Cropped Image5448.jpg,VAfpe,0.07904882157215512
5448,images/Cropped Image5449.jpg,NYSteD MaErsk,0.08052559014568612
5449,images/Cropped Image5450.jpg,MAERSK,0.9283032829506063
5450,images/Cropped Image5451.jpg,TERMINA,0.8245257174811309
5451,images/Cropped Image5453.jpg,TTERMINALS,0.1761563110031386
5452,images/Cropped Image5452.jpg,terMWA,0.15887594193647117
5453,images/Cropped Image5454.jpg,RIDGEBURY MARY,0.7325292851538528
5454,images/Cropped Image5455.jpg,SELENA,0.9970704014501364
5455,images/Cropped Image5456.jpg,MAESTRO SUN,0.9997109366630285
5456,images/Cropped Image5457.jpg,CUA,0.9748405814170837
5457,images/Cropped Image5458.jpg,HMM,0.6685779690742493
5458,images/Cropped Image5460.jpg,HMM,0.8693995705610056
5459,images/Cropped Image5459.jpg,oirocd,0.40756693497538093
5460,images/Cropped Image5461.jpg,dirocu,0.4346103804874708
5461,images/Cropped Image5462.jpg,biroco,0.730118354189869
5462,images/Cropped Image5463.jpg,IUMBC,0.5282090289646385
5463,images/Cropped Image5465.jpg,FAIRLANE,0.9915799887622595
5464,images/Cropped Image5464.jpg,Fle,0.003964450873136015
5465,images/Cropped Image5466.jpg,HSPPF,0.02734710659826415
5466,images/Cropped Image5467.jpg,AlCuSTE,0.150408397119662
5467,images/Cropped Image5468.jpg,ERACLEA,0.9808129887362754
5468,images/Cropped Image5470.jpg,AlqusTE,0.11978484694024095
5469,images/Cropped Image5469.jpg,ERACLEA,0.9866077188780717
5470,images/Cropped Image5471.jpg,ERACLEA,0.8211131064658249
5471,images/Cropped Image5472.jpg,SiMOM STeMk ,0.06927836817340485
5472,images/Cropped Image5473.jpg,cconnexxon,0.11317321346269711
5473,images/Cropped Image5475.jpg,Ivon,0.19086089730262756
5474,images/Cropped Image5474.jpg,Eae44r,0.006420708742610809
5475,images/Cropped Image5476.jpg,Vcrage,0.04033184499707469
5476,images/Cropped Image5477.jpg,Won,0.1671469767363915
5477,images/Cropped Image5478.jpg,Vcrht,0.013144229629862154
5478,images/Cropped Image5479.jpg,Ucrag,0.17112553502545197
5479,images/Cropped Image5480.jpg,Pm,0.1199131420950133
5480,images/Cropped Image5482.jpg,8ap,0.06274736580302369
5481,images/Cropped Image5481.jpg,3,0.12985825316447208
5482,images/Cropped Image5483.jpg,at,0.1620747385753423
5483,images/Cropped Image5484.jpg,sakskip,0.5242694140715086
5484,images/Cropped Image5485.jpg,MICEDR,0.1281320432061416
5485,images/Cropped Image5486.jpg,Eee,0.002128383068160059
5486,images/Cropped Image5487.jpg,9,0.10094877968722304
5487,images/Cropped Image5488.jpg,SUKXFp,0.02730677453854374
5488,images/Cropped Image5489.jpg,8P,0.13747844758020789
5489,images/Cropped Image5490.jpg,EE+,0.011812474013380744
5490,images/Cropped Image5491.jpg,516 4,0.08484258128012899
5491,images/Cropped Image5492.jpg,Sakskip,0.1347442721898534
5492,images/Cropped Image5493.jpg,LIEdK,0.030858200417231592
5493,images/Cropped Image5494.jpg,0,0.3341879242317738
5494,images/Cropped Image5495.jpg,8,0.3599306521437029
5495,images/Cropped Image5496.jpg,S1XSXP,0.04961214392457339
5496,images/Cropped Image5498.jpg,9n,0.035565948332681965
5497,images/Cropped Image5497.jpg,Yap,0.06597611441976192
5498,images/Cropped Image5499.jpg,D0,0.023244206024138216
5499,images/Cropped Image5500.jpg,AEt,0.036567783401652024
5500,images/Cropped Image5501.jpg,5116 p,0.2288396934883187
5501,images/Cropped Image5502.jpg,sakskiP,0.3707065190550399
5502,images/Cropped Image5503.jpg,MICED K,0.06097475797870813
5503,images/Cropped Image5504.jpg,9,0.20409000033169278
5504,images/Cropped Image5505.jpg,90,0.19268788061427827
5505,images/Cropped Image5506.jpg,SAMSKIP,0.9960111571073889
5506,images/Cropped Image5507.jpg,samz,0.2909700274467468
5507,images/Cropped Image5508.jpg,SUIP,0.036849379539489746
5508,images/Cropped Image5509.jpg,Cetc,0.06313145905733109
5509,images/Cropped Image5510.jpg,Koolboxx,0.4304809792975935
5510,images/Cropped Image5511.jpg,SAMSKIP,0.9943804030333885
5511,images/Cropped Image5513.jpg,sam3,0.32975783944129944
5512,images/Cropped Image5515.jpg,552n9;,0.00836887221158755
5513,images/Cropped Image5514.jpg,Koolboxx,0.5075758851270629
5514,images/Cropped Image5512.jpg,YPILOTS,0.043105406146601695
5515,images/Cropped Image5516.jpg,STRANDWAY,0.9963170532236827
5516,images/Cropped Image5517.jpg,Elst meshz,0.19058039942783808
5517,images/Cropped Image5518.jpg,meshz,0.11087893675489716
5518,images/Cropped Image5519.jpg,oerolterde,0.018315896627681495
5519,images/Cropped Image5520.jpg,S0 Rebel,0.5092401933860118
5520,images/Cropped Image5521.jpg,S0 Rebel,0.13794357084115869
5521,images/Cropped Image5522.jpg,Mirg,0.3576928973197937
5522,images/Cropped Image5524.jpg,DIMH,0.2024514377117157
5523,images/Cropped Image5523.jpg,Mird,0.3781212866306305
5524,images/Cropped Image5526.jpg,D,0.6360216741543354
5525,images/Cropped Image5525.jpg,StenaLine,0.9999712703548691
5526,images/Cropped Image5527.jpg,PLQTS,0.4023431325807296
